HolderAddress,Balance
0x4fe4fc96d813e2a55c9b09ad9096b1c69d0df3e5,4294.276715
0x3b34c4ea0d91fe0884fe69aa26cbbfbaf78ea01e,460654.3089
0x1b403a3065bd50e97a2f2ce8c78c640d4d318bd3,247237.028
0x6bcd89541502733ac10f5a8ab79495c4e84b88b5,257310.965
0x4bae9bb6303e58c600271f6405e0c1d00ef0a6d8,1779.893477
0x67cc1bfdd8e6627edc290edcd0aee600736cfa13,58.13328221
0x36511739a497230f5b8b4ff30c8b787caa8d7461,577703.0595
0xea6b2b667f886293b3544cfc6bee90874b540e9e,977707.3369
0xb0001907e1993564b1bc42d67c3d2ef82b7e658b,227097.1959
0x211098c515d01c5f20d0caf0d2b9330f4cd3e277,739630.1021
0x48f03fe6dd89054e65046a62cb853fd1c804a47c,1192505.072
0x11b26fe0fb77b8b8419b7e94437b39685ef43ce6,596704.7606
0x1baffeee4c3d5ec6f0e94737d5bc1e2f075f17d4,8826.767267
0x1646208866eb03483a4540965ec50df3e707eea3,4.320560419
0x88f23eddfb773286511c990f6d8694a3b559eb43,455558.2294
0x427edd8a458b5f1cf4ddff8511406a2b424f0f93,263828.3293
0x8f6ca37e9f5e37abbb001c6f810f8ada63381335,43979.11025
0x37a93c2947b5fe2093ea3e708374420739ca374a,0.006260626
0x8f698bc70bef62cfbb187b49bf9bd5a7425655e3,37329.66518
0x16adc53e1bd29cc45fc7376d161dd09862846211,7.849951022
0x53d7a9dd01b71eb4681e9c56ed620c1d187fdc10,598880.9353
0x36a5042c29fad352a22afbd6c0c8147110cb17db,186944.2811
0x985f30311a2fa2fd8a9922075ffd0b931ad94838,109528.2422
0x9ef6fa758d3b7a6df8862906e45198295706dc5a,73247.18008
0x33258e56e218f56186d70c400f75bf99dd31ae1d,182137.3909
0x84677ab99fa7b3ae59b49a6c14e420f56d43a522,0.06112373
0x0d68c7cabd0590ecb793cd235b60d5301bda541c,18200.00049
0x40d3340cad9b8503441cf89e7e9516f61f2c9640,8190.001706
0xeb85aec2550b64b2e47f3414b025a8c1916230bd,182000.0438
0xb8266e24a1449f4d9f2753ebefba09216798a35a,11785.13373
0x5e2483e128d585233cd8a902e8c151cbe4d425e7,39042.97946
0xb2017e835a4c460f7e418fe79a45b1058722595b,85032.60111
0x813646437d673f057c3dfe83c148c3a09d184a3e,11648.03957
0x3a36163ee9742407026ae8d602f60379db9f06f2,1279026.823
0x7ff16825df931a68bec7c26f3ea0faf7e8de7738,84349.364
0x0edf7bff4d61617b2a3679984225966e97087b21,72734.11547
0xd31ec09969003dd1271d5d0390d515ae8d7c8ca2,4823.789376
0xc310c6f1ed85a5edeb553a221df6ee029df3ba23,9319.801147
0x1fb4953581f4edf1dfeba23d475330f58e5ca2cc,2894.952717
0x728e7498df6d006df7306f7da6a797d129fc591c,440960.7202
0x79fc112df024c7967b117252637979c1d6830a03,2629.228903
0x36d8692d01fb3bb62ded4b3dcc7f1b1b31c23952,2600.652685
0x8513b8e375c0e5e41a2f9364b92bc085bd409ad2,2.90E-08
0x8e533dbe7b12af95a398b687d9e1d5903be8c938,2.00E-08
0x34cfd6170d275840e983b83cebb6ebb47357fd5a,3533.19338
0x82c3a3592deaabf4ba3115f312b22856f511abdf,225754.6384
0xa6e2bf7f6f6393c9a06073f31bb07a916702f8a6,1.20E-08
0x1871f2866c3aee3ecc8fd70f92b1cc792f173deb,5465.61771
0x19b2911f0204ff7566b831f4dbc53d9392c71561,20186.84692
0xcf297bb136681ba5e7f7af258a09890a07ff31a8,13.09518407
0x39aea0a2590d6c0d85bc2aef73b7d807dbb1ba31,42313.83088
0x101ccc293c79949d97a5a7b1519ea3496e392e1f,107279.7409
0x08a3548d85c866c1712a1ce9209155659e5f348d,272274.1389
0xb2f464ee9808b129f84bee94c2b20c8a457984fa,90830.47553
0x61dbfdcd1143621e72d8b801e386da04d8d5a79a,0.426280654
0x1c20fd858d2b71e63ad47803e417a92fd29d04d0,155709.2497
0x61ec85dcd17c6f0286d6a7ca6081f36dfe283353,264805.51
0xc2adbd888b9ab61453ce96362cfc8dae04bbdea5,9.604818063
0x2f38724374c0d16bb49c3897f6b4d03ee505ba45,1526.386461
0x20c459ea557cb8fe2fc05da23ba7c66becd359f4,19120.98382
0x5c4d43fa65aaa69d5026fb1be4089b5e6037fa0c,36124.47199
0xbccf0bdc81d9b93a2505ea707f9779ad42d28ca2,3733214.534
0x7d06497a5c5a2871e69cdf2e7706952d794a0a98,25331.91477
0x871a98de3fd86c7a485c5e037c28b808664786e1,281815.5703
0x7961d50faf825d3354ecc89ca44bc52068d2fc1f,0.003871474
0xb1bb3af7264413951093e2465c5c9d7530c207a9,108021.0075
0x5e2fd7ef009dd910d00122b04decf583d48bc493,81458.13134
0x9434bf36447dcbedead0cf45f6aa423ce8da8f6c,236046.0385
0xa23734b86ae96e348ed5cb4f715e361abbbda0fa,0.005636759
0xd4879376e29771bc9b7d4cdb6978588ad082afe0,2.00E-09
0x9d5b4127ae1ef743da83177ec94517aa6549a256,0.040837723
0x40e798c8e43feae1147a4f58e2396615fffa9866,363.7305861
0xc99f23d3bd73017b027d35f625c6d7cde4c4356f,55391.50921
0x37dc3dcb35ce956364f0cebf095f27506b129d62,44462.36207
0x92338d066f420712d6b84cb6c4f5ec248e85fec8,107664.8989
0xe205a7a087b8fd8823aa51d7257de229bb4c3dd0,555095.2647
0x5f126eb665cea0a3eed6fe50c56506098f46c63d,86202.55691
0x366793f8284cd4020e9c5ab96fdbe676a4f6432e,9621227.638
0x80fcdef91bf47e7a01d16e9401b7a35a19df357b,152062.6297
0x10c46cac8febf9b024713299fe2c3858df3f24ce,3371.099008
0xbf62b8a1a33194f2cafdeb005ec82f03ed983168,46422.94945
0x2a9822c74449c4d99211c8d30ddee7656172bf62,100312.3427
0x419807907e44bab230519dd9d16a7d6b561eb8e0,110176.6337
0x6271b4e57026b8bd7821e8f26dc2f10a5a35d689,46903.56728
0x2e73f73f8dc90c7f795cda846eebaa9f485f4d49,1.00E-09
0x1a9eee7ff1c2912d9bcdae09985fad6a029db6f8,43740.40616
0xc106ce6b9ad0e09d8e01d98b3fe248a85ab9ce8c,80179.21047
0xed4dd7036508362e69e6fd434db9d2f26bd8bc9d,73854.88759
0xc692a5c5eab94725390b98714e871c412685a274,151601.2255
0x5e6b4b5481ea38ba75496bb15c452887a82931ce,0.251381221
0xe7c2e5c60d0fd40f7af4fb3179f6c32d4c867103,106548.0802
0xf6aa5fb0ff4c9490586bc1ca95c33f22fe539ea9,382201.3274
0x0616e20d484897436aac14921224c8c4b2883915,48737.59709
0x43219e2cf6dd9bfe6fe86e82ffd00459ce6e2937,2634.285713
0xfa83feefe99146901cca67ef53aa6f710573e506,2034.773895
0x43ffa20905b17bdb212f00ae9bce4d0664c2dc4d,64376.2942
0x656171ec61c652f4ba629550c5f3596173c8382f,230638.5458
0xd73ede30326bc5461bd431d649503d82a2a01e9f,3731.008173
0x1f2d40e448311b058b0d2795fc392fccfc0419b9,18853.71543
0xfe6c0fdbf8d0f6c1f28d8ccb9d1de0ea19e7a074,0.517784243
0xcaa7807433b88e3ecd38f795436002eb0e915c92,45500.03376
0x606bf6d36f69dcf8db49ad419f157ba0d119c7c6,1.504634614
0x02bece337027f9bcbea2c46ce9a510fd4e04c3c9,1.70E-08
0x7b76cf123808f820e87c2f1490375555bbbbc747,1274003.682
0x531c55b3f8fd95f20a450cb28b0826fbfc48ed39,1415904.107
0xc1964531b59a6760260bf24a6a9c91f8fb150d2a,0.058574117
0x3c53998d8c44cdffcf7477abe23d362397aee2d8,63.49105035
0x029aee2c77e2f9e97da97a37b0592d81326944cb,1117469.006
0x0552dd4bd4b3964406a88be0210f3dd0881427e5,45238.84206
0x66e4a0d79831e467d7dcb7c47e74cef76599c546,18.87413077
0xd35f847b7951ee235d0a8f8363d4a5ec6e5477af,11087.15187
0x22d6ceaf57cc34d4cbad61dd3817683bce9fa94f,213850.1191
0x81cd461b621166d2b113e08fc7a6266e00cb3431,12056.93196
0x24c38236bfa89a5bb9538d97f299c1fca1ba5770,2.400525796
0x6c083033733b4cf6ec69987f069a84251cdf6b4d,118300.0547
0x4f8d4c1df400d93589474d65d352069805815852,17055.54741
0xb0fdd5997298f44950b75d7a3c08a1933b5cf0ae,136741.4317
0xe4e8a6df14f081528aec3abfdfdf4152cf5ee56c,145850.2796
0x4447e5332eff57dd2fbf3cb994a21b8756e1de1c,51140.09472
0x1e4e490b27c5bce4517c4f16f44b0ed932df082a,491846.4982
0x74e515c1ca2d1df9436912bd3da175d4a416a7d3,1836846.754
0x69cead2758866906bfc098f4eaeced65b4f242c6,12602070.16
0xfe6e490817837a284226411502348c9eb2d36608,189012.4906
0xdadd52d27b87f8805890dfcbb4e7bef31309c5bb,405056.615
0xf2466c852da5dbffdb662ffa5dd577f7d42a2251,270675.0539
0x660b38ac279d42f7e6c41d58ca991e90f72371cf,1223808.728
0xc137c88c04d60ca2b8d3bc98ad67dbf9b8f9ea96,85.95634168
0x5317d101396649071ae1cd72ad0664a91ea75b04,0.095745019
0x4284a92329cd07578be9ffbbc65a76b4b9736c58,766263.9643
0xc63ed5ad8dc9b6e5df67736b86463bc5ac799b81,204330.3643
0xa891c731b807a3dc815aa5c4d968645627eb732f,83108.78858
0x77cb5eb7e5d704a967363bda77d57cff59f22bcd,6272888.895
0xac61ee3067a7c010ac05b9b7a4fb5708a8db61b4,0.314200773
0x720917f6b84cd57a2e488d3b911525ee4eab46ca,2.131276303
0x511c655301748fa8d277abdb6c90b26799a5af1b,456958.0116
0xade81180980adc9787d6a0315c2f54d0e0cf1fa7,142300.3648
0xdf00bcf9f50cb9066ce15ab526de8c0fd53c47fc,7067.724705
0x3896e9ba0c9516e7512267d66ff7e502c691a859,64293.23343
0xa6a10cb733069636fc597428069efc9d8788961b,13268.8368
0x5279ae100218d5ad82bc034e6d1d3d87b5390d52,5579.775387
0x717b1490c9da84601b87f5d08d55e8454e043ce2,62809.845
0xffa0c938b82434cb5501549c82c8fdfeb63cdbaf,88556.70974
0xe61d35dae7fcb5caf5c5c1c3d71c27761e001484,12015.19782
0x639784ec53d723cadd16cf0eab93607936c1951b,0.442648673
0x83337e0957278704ac8e37e76fcd1b8764d1666c,250507.0917
0x8953268e6410edb99138fe76c9f2c15656555f2b,63294.25827
0x0a80b1dd73c84241a7cc01f9c4dbc2e68d7c2a6c,1093.154717
0x22d0d787c8f0726295fddf242c1d5b9af9e6dc60,88519.19673
0x752d6c6c04a7c96e8e2a5d97c1bae8f7655df7dd,41926.88747
0x6bb3955c77d55aad7f2a719662ebd8aa459839da,200200.5243
0x068acc1589ef3646229afe72e394b612a98f3042,7909592.417
0x81b24791bc6c6713adf55c4f135f13639e92e5ae,4988.194029
0xd7147862da3864f9e9f48bfec6b8fee96c37af7a,20.10984127
0x7fdc785e9bf8a7591af46721e5ff63b11dcb62ee,0.015320151
0xf08c0816f70150bd2d33bb84ae64ac7aebecf528,42005.12103
0xa4f525adc61789668e8c3010a50bf38471b2aff5,78951.902
0x8b718dad114f384887f661219b5e1f9f7caab565,76789.27972
0xd63e16c940eecbfd171e89de25ddce80fe6a1253,1820.000832
0x3bc13ddd8c9b6be33568fd9b51bd71b99ff9e593,0.000517982
0x98f20b2fee159f7a839a2797b08711900f5ff399,49825.12099
0xad0e3bc8d8c6b9d81fe20b0cf7d5533d5d43fa21,712.6844599
0x40cb53801a3e78a1f16bb20fa79d24cd15964bfb,22038.62562
0x5c55b43d3f80d3d2a65a73dd83371152c657a4fb,4550.001233
0xf1c6e9ce3be8d51048cdd68b416263e3ec56eac8,150152.0112
0x42d46b7575c415a0f79ec83c868a6871990b8aae,411921.6118
0x6636976d294acffd28a106f25543d1a192e8f72d,6148.687964
0x430604edd5c190469d6280683498ebbd89a00a6d,60353.65847
0xbb5f6e6667851415820a248eba6019ac2522c3e9,44538.31874
0x77dacd86bfd22eaead3f67ac0c9d8e9347b0c10b,259941.5914
0x4b8ba031a844a8a1df2ef389f0e38080217ef503,136548.077
0x7a5b7044d444dd5f8e419998a9c479df1c8c5f5d,2080.385164
0xe649ef1fc3a27521ed12170eae47ddf2e1c1dc7b,29848.00378
0x0f145c70b733de9e4256e3119d9e38c5aa8c8bfa,125686.9059
0xa72effe0dda3cdac2f52ec65d80a80b407a27d61,3956247.18
0xb1071993a661f0257158995110dd414e93b91e81,477700.7851
0x4f7cca383d873c881c7b817fba042096f6cd5a71,151459.2466
0x5bbde8f318f81f3f10a1c0ec588202455d9819f8,693684.8705
0x75bd35bc65df1a19feb1060368cf52a0fe540524,18587.07614
0x8e42e967ac30c6a03e30fc38c10fe27dac8f727b,91902.75327
0xabef07d9828a5b3c379d9d088333bd65672645e3,10010.00152
0xc3dd9540401d471e0685cdfb62287f27a20cdf43,1653942.637
0xcdf72a7f2ff2e3e41f21cd3c09e5e4692936480a,70.17006196
0xe4db7118cb73189446ab8d9d288497838bb4d8fb,94568.43047
0xbfaf682e750f9ce23b58e9824d6f3b982a61d53b,10760.46876
0x770c85e06bae1ac2a0fb7b9345fb3690e02ff2b4,0.051901554
0xaace777cefa665421d885f4b14423c349ae75495,2182612.771
0x72f8543a05957705230e16d77294c526c05146d1,13015.41066
0xde377f1e1d1186154947eb7664d711fad1b39223,108942.8325
0x96b6a97697bdc6d4d7a10ba76463ec530edb0031,2800.903255
0xbe2be83af61f93c56c399d0126b899c56f7b2b70,116834.1356
0xa91a8ab8c6f8984fde470b99acb0f2768dc57999,289324.2506
0x55318a33603faf104c5ccfc253f44ef015d7daf7,817.8259368
0x21f51f74822e73dba58b1ae3de83613324922d31,9812141.208
0x3e045ca112d5796e4d099d59ffb7265b9f3497dd,6867.622392
0xe45dd6e2e9f0c00d0ed0c5306e6a67c99de79987,99773.27201
0x109a7c8d37292a812abe2f37d14be163e55f7dc6,73397.89579
0xd5ed3eab8733ac8ded7bfce5fdb8d6265ee5acc9,6492.764281
0xae243a2a8d1ac483113b0047920bdfa5497871d2,40883.87442
0xd5cf2c41b91f98ff247254695c82e53d6ee4f6eb,2454.513604
0xe31ae8cf33c13ca8ac9505acb0c933fb2cfc84b7,490258.7793
0xb49007f9ed741ef5d2c5e56dafdff17b0fbc5c78,820.6886107
0x5f98d839c38c3c4f77f7e194ee6b4e6ab614d968,96149.71514
0x8ae7b37cc2177732780e833d76e7a1e2c34377e7,168129.3626
0x5e53a6594df5b5ff3f8b9ab330892922223d56e5,90.74328828
0x1d11ca54d6db74a90d76d6d8f2c5eac86db51e92,358861.1983
0xe33f7aa8185d250d0af95bffc76434ed2c08eaf6,110919.9663
0xb17a260e70c520fff0c3e540198d971f2bf8816b,15721.01656
0x32483bada26be41a2a82ba00cacaee4b15cb8fb0,1687.14011
0x53cf2158beddea0197a4a2b0efe4c22903a97728,0.042970279
0x84e975ce7b1b74b87d204f1134da83db20049361,910825.5198
0x48354348c77d8f58918c6d431af05474d51e4ec2,11944.33079
0xfc57031188dd9cd6cd49da6f683d8c52425c793e,3707.63915
0x49347737e2c7c3d43d0f3d1ece42674332aeadcc,11929.82397
0xfc4bef1aeb6f97d670e11b2b1f6c3e5be3b4428e,41309.45507
0x0546b8abf9bd9c75ef30063fc737e46387fc5cac,282147.4359
0xca485384c734411924844e8ccd668b0f122a4632,84983.28943
0xf6da58c58ede7bf36911005935310f2db472d218,20577.66014
0x3e1b55853a39bfd0783629391527246af8c7db43,901.1792436
0xb01cbef79a6b32eadd13410af712e8462393da52,212751.8206
0xb3883db39dd43b443f992df446f334d79059f6a8,99133.4758
0x1391e0a8b21fdf66613b25456269729d061cc871,2276.365258
0xb121e32b7920f71be8da102a7160d9906bd5dbeb,173843.0057
0xcbeb1980aee0ef7f9a114cdbb33f76674a78afca,7086.419888
0x66c2baaf9a8eed6e8c942fda07e37ff1d8fffcc0,28136.3513
0x8bef109c07bb7b0b29d10f6c42bd74db2fcd2308,23239.58056
0x07998fe4a94c50fa68e8256e61b2f5da9acf2696,824704.2146
0x9cfa6d304b1f4907166e8e751bbe33ccc0b9161d,0.824260394
0xa53cf6386d50f7f268e803478a33d161a35b4470,764.5632584
0xba842e26c65d29fc0d254d26423a5ef3a14b97b5,1247384.778
0x8cea27367304a0e4fbf0cddb764159ad582f201f,33144.38513
0xdb555d8222bfa89fa05ad0378959d2f9e8110663,0.000124367
0x4b24a0765709c061446c6240512f03b58be87dfb,0.075304398
0x721641824be67a1cc889410bf286c122d0c7ad52,130906.0611
0xcfe17802a1f5e69bf80229bafdcb9b56efc1fe5f,211542.5402
0xa00ce6f15e156c196c4ec48815b857d9953ba58f,52222.34422
0x684b1bd619032a77189a53305ba417f0928b7568,111729.0429
0x0f498214474724c08241cba8d8d81879d6e6dc33,106278.3144
0xafb669c56f93d025565b27b3769592bdf0083029,2861.939662
0x50b932efd7ea255c12c870aaf2b430d83dd77512,63718.02679
0x7656dc090fed1d0db86ca36557bc8a554159637e,60406.94629
0x8d92801b0dcfb18e9ff8b0ee78bb7a133b414728,52222.17281
0x4d1e3275e0b086dd373de5672e0e7fb37081eb35,102320.4427
0x1febeead50ce1a8dfee85860706604bb7477e8a6,34999.24366
0x50119e8e19b05740b61410ac517ee668546998ec,19748.4762
0x58519e98a888f41f2f4315bcd312ca4d17f98903,129481.1269
0x6feda884eec563636f744e59038e4df87a6fbe60,267913.8272
0x052cc6ae407e4418d8aad8767ecfcf20fd9b116d,521948.3225
0x72a4675a3da15114b0d48676bf9222550d0badc0,240126.7953
0x46c15a6804cd6cbc4326325f178370506e1bd8c0,329779.046
0xae374aeae35bd650732205d1b216ef3d4553ba35,117883.7062
0xa1591bbb54259fcd864619a3feae5d0f54baba9d,138910.4982
0x91f99de02d00b921a5112dc2a4b19da3aa57c39e,480480.2469
0xc3c070cf7cf7c0a48ff30edac8060dace589eadf,86852.52631
0x3974c475217b44643033053203c06eca6648f2b6,133770.0187
0x9c0658715786106ec49903a1fda4e50175060c73,6817.738249
0xce800f2b125748b6ab1aca06cd5b6329a661123a,39259.01955
0x44583ea9c8fe102598e0c28937e5642e571d1495,0.41332612
0x7dba0de00d5ebddc4f26d1deeb314bf7431c7d07,33940.94718
0x35eb03fbf8fdef05a0ae4c3a3b91aab1137ce921,458099.0855
0xc2941bd47cf8d4a14116e7245839d09d8f934c11,61963.97478
0x0181aba91888983ec9eede7efbf519b592ed46e5,0.919697005
0xc0f398bd8ad1201b4b3d08e01e47acabcacb0430,127689.2761
0x0f1544a7740ce315571340f34f1773c6a9d3efa7,41158.32431
0x7c15c8b567eb686401248e81ae4dfafd012a8194,38237.98523
0x27d8d2581dd7b5c397f77b9973deb2091cc5c803,18784.99039
0x1ef382b6495eb6375b7df388cadb330b4e1bcacf,0.000397158
0x1a9181acf0afe7bb8a72bd092a354f3e91351a07,19132.78492
0x088cb12eb33aae04f5c71c14fce371e32abd525c,470.2435319
0xc8b54da2054e7be7dcbb0b518573711dc8e5a332,22952.04515
0x1bc67d6a06cc253d0a39281d3f444396b255f79c,983983.3072
0xb76aff7dce81664539947467d8610a623c4f18ae,6860.271497
0xf93501aa81470f19559a019726d2edb9d22ed6a7,57503.47892
0xf975388092727c7bfcef643a1f49d2ed4e5d4459,191196.5245
0x9a6f2d71d9cc0cde890191a7544c3816e66daee3,308142.689
0x6ff70ac7097f1008c2381b9432201f333384381b,26.63523474
0xd23ec3a21219d58be4350643215537dc6e402d51,2908224.591
0xd64ef735530e778f8800d2776a3e72bd22edded8,133420.9825
0x449c7b5f5bc3319bc2be8ae5464df4844b18bd05,98360.20168
0x950c13d418f07e0103b784867ce6bedbf6e125bc,1186750.339
0x1f0b71a51de9e7e265ed979b3c274d44c482a9bb,207101.7949
0x8d7d0f92ffcbb9ce29d985bade2b7a18b1011c02,11684.36714
0xb081d79a84873f7f27343a354a990f369112b7e4,42940.64762
0x1f508d3e04e000e7c7f671ef47058d068699a95b,64071.33903
0x8988066ee00a65f893dde1edaf9c9534303d4d64,128729.6323
0xba7351e5f6581fe88b49faaa35afbb86fead229a,44519.64642
0xdd6c43fabd7dce92537e314aefddaa31034df1ad,2790743.866
0x85c55fcfbd26d1813053c7804049f1eaf1ff6027,44293.88998
0x6d4d2f95762eb12fea1465f3fb1b8ce468e0db13,617211.328
0xacdbd498a75bc8a8aa3fd6fa67ce00396b53d30c,702331.5598
0xebad4102b9d6b3fa4ab07689debe1a6e1ba163ee,148411.742
0xd3b509e2cd092a97b47b793b00b6c06ae1d1dc52,319.3451621
0x0b3f3be9c1bd6461d196543358865d9c52f4a5bc,242799.6355
0x44f7aa18662facafd4c94e2beede2c3a936be4d1,3040.31001
0x902b85147dd432069df02ff88217fe521dd36ec9,5108.92519
0xb5808b55dee02659cb4eadbbd11ac5b6e779ca51,15409.68206
0x43c1b0dcbaf18e6cb5c90f651e6ac4f41fd36aa9,388056.1672
0xbd8aed0b57a0506f3250548dab323334d6b8a701,2757132.388
0x7f81e0279a1f3c4959d655ae73c4ec8fb41bb35d,371963.2631
0x91fe5d324dec4a0fe6b60533560adf1960f3e0b1,47134.99542
0xf2aabdddce0490515e2d56158f18026850c0ff72,367889.638
0x293d7565b980ed856c58bd510b18593f2dbdb5ec,99466.03365
0x1c970f2a0229658e7007f87a948a5393f2e519fc,46101.9591
0x3fe3d317137e0dddf2c9de2e652f7e5d1330f272,23205.02308
0x87edab0a1eb470388f67945075a49ba3e1598b5d,1150379.776
0x845d01a7910f653a0d4080928145b78066cbffd7,6.20E-08
0x32d268bddadf12bf8fac7d37cc38bf2fa9ddaa6c,0.132405275
0xa5abe09c0df3427afc31b0e5ce3d78e045506397,3801.83231
0xe0c9c66f10c77fb1413da6bf7e54e11921bb3983,0.248650243
0x0f2cf8e677ee55f505618add4cc5e7e1849038b5,4223.951746
0x4799da6aa8a25c25729bffca639dd3362b4591f1,227500.0533
0x2615d67fcc9d64d3d01ec39fc2d2d88c721874e6,39.13000132
0xa47dc301d0014b66e41fe3160f5af667b8a01b65,23656.65763
0xae28571b8b86f6418c963df6b0a91c3d71ac7392,9021.71224
0xb7c98294b524bf536b3f4dd6d13cdee6d4fc43f7,177004.0503
0xf5ad7fb0a82da70877d9854d9e3043157690b7c9,40766.51339
0x9c65eb57b4e55c7207a1d262caa27db7bb766778,40810.95242
0x93fa6c68be1d80ccf2609521b33b9bafc795655e,454.4638845
0x1b35340d479bf17ba6dadd9a7994d7cfeb640dff,38906.55777
0xddf2af54026c7ae1fa0a3ebf74487d587a5e7e41,1350915.227
0xdfd8c19d31ee9aff0c76dd94a9a37ea132f72d06,27326.1459
0xb19b539dcbdffe3ad46ff694195a2ebdcc53ff2a,82.3482998
0xd6fd37cc01fb53ae0c59d5092036f306c74e27b0,219920.5808
0xa5e8f98ac893a5fd840f16d622c57e5a821f0867,930775.6661
0xd89af8baaa64a378b6f663b9f857cf64558ac864,133171.5134
0xb7b69bcd4950b4e067489ba3d726958d652ad82b,0.021323631
0x3714a126a9ba84f1b65b6c2fafc086cab5627d1c,130401.8413
0x95600db69f6986838281a65a85bd699b4dc70d6f,367245.0784
0xce15d01819bacfa387a5ce509364cde7c0a3dcb8,320440.2303
0x1dee4a55a758781dcdb8b6c5c7a42f50e4d13698,42892.94529
0x2375d50860f35a14f2482a3c9b1bfd5f2ca8202e,55090.88823
0x2ac2d92be413e29191a87a16cf953fcbd1ac3400,46238.19825
0x8d49de008bd28b149bc925983798b1e69cdcae00,32.80672013
0x361986ed1afb620f6ca911eaa6caff7c5df34772,97608.42396
0x5eb48167093a95dbc6f326459d5ba12917a07b4f,27071.22676
0x10714bb440ea3ca90d6b6b395130e65c539afea5,18907.79427
0xd5b69576586ea58bf18d7ed131420d38bdd24e67,115573.0558
0xd8130640fe354aa25400fcc94edc86543f7adcf0,11925.10983
0x2a70f02cd8493116e116d55e77c0fe3ed4388a7e,0.171614081
0xdb1048159c3cbae9e6b4040e8ef4f39473a4585c,849.9400907
0xf23d96ca559c45e20bfbf2ef6a0a0ca3f7497a87,59926.70918
0x7bd3e7a68ca86df14b8bbadb5138ad843b8e3cbf,264995.6544
0xa6818eb2a8c2d18da17d2465383d0b33e55a4add,27300.05509
0xb8816686761dad835b1d030a011a2ec7b7711b76,56100.68032
0x08ad9cf3a67ca75980850d196b9e2287999e39b5,191719.829
0xbc1c19da52cf58b500b82abc679e87f198ba980a,8622.729724
0xf2e7ce54083756627f86cb7b691489fafa78476f,1688.068876
0x43ec718f42e570ffcef328d90a3c508df604ff84,695270.7573
0x94160a892eac3c7fbe58c3a8aa42e85c6cc8d2ae,625535.2669
0x1212b4d361800e8010f5ad51f758d35fb1af7752,50774.51296
0x86f57bfd97bb60b7a00199db853de52912361da5,43378.00928
0x10a81ee6b271f44d19cb81c5cd0a26cff7182640,0.039500931
0x8dc7fa97e091ef6b224c162b8487df31c890d749,156724.8077
0x7af2e8c075bd6a598644dbaebe779af320181f51,16609.38871
0x0f913ff4986e73694f619fbf16245aae9f1b0a4a,407494.1538
0xcaa958c69fafbf236ded338e9fc09aee423e6168,3456.912599
0x3ead861fa961d96d9c7bc7f7f9cf40e7d75a4fa7,6939.775294
0xd056dc3dc6e5227991862a503bba2e38a9ac483c,93911.43131
0x72e881209800d127d46e953b841d1a5584b458ea,94105.48774
0xd3017c926719affd404b5e08ba02c776ffa88c06,381419.1868
0xdeb3595b1cfbfb39af7e065d670877c38083a6f1,45455.50815
0x94e86185ec7ff499aecc179247d3cf174901e1af,3463.578323
0x46552f4ee29d1b3146c962d4534b46862e2d9949,10700.42566
0xbf8407c4112a5ed9d84c00ebce8d0335ac6dd583,14154.1155
0x4c6c3bca1b38ced15ed5a81a8d89bf595d051998,524950.2375
0xb43737b418ec7a28702a665a1c50b77197f49de4,880680.2853
0x61ad824b59278c65626fb740418be16f12381982,4135.213771
0x5339a48b078cc981d447668e64fc4037299b66d3,5822.264266
0xe95d63c55ec446a43d5db0561981d1c8c48ffc25,37395.88122
0xc79ed2b9f498ea7daff00211255ae198a856ebff,51901.49819
0x54ffdbcad58543fe4f5204015faf1d191c158cb2,2123707.706
0x5a48d8b32a87d4d2c123565b45bb85070f38e704,471754.1116
0xce545fa14818ec7f33da697c4061377113ac001a,40466.44048
0x5805b4ff26e082166ee155942449ba010ac142d6,786279.6781
0x971ad36ba777323e666f0e3448d02a31e0af2224,142371.2543
0xce93735ccacb16b0628545c8e9b16666d76bdf15,102740.7194
0xbdb442d30dfbde722409184a04cef05cd62a1b61,14.11077508
0xe3d870047b4d76002cfc087b1c6e4eebf7887e82,54159.2595
0x0a3946fbcc25abfd305bc7976c7cd9af88817791,77551.35628
0x37d3b442bc0771414b08957a1e1df230d19f6288,102767.7649
0xcc0f61f3d11a3918089759510064b63f38aab7b6,153709.5699
0xb92cb9c4181c0a45a3885a6c18ee0a9e26f0d228,189102.919
0xf5f9b26addcfa5a362c7368006e7e1ede1a3dcf2,910.9089786
0x8c62e154f89f25a4264b9bfe2b736ece4d261bf9,34764.78807
0xfff5b3763f4f1092e62f2eacc0a093d36059f702,1366.885743
0x2b9205c0a13cfc45c313fbe241d23819c9ae35d6,1088045.616
0xd4df95960739fea92ba0c60a5bc139c6ea73b4ba,110028.843
0x9cafc84dab78406dd64944dd0e59709819b1c2ba,820217.7252
0x57d9ff7941fee5739ce1fa7be26e429511d04136,116106.9401
0x0ab0e890bb926464d62220a2dfd39a897cbfaf84,254197.3065
0x0d1833329a6ea5f0c0dc21f3c763ddf346a9e21f,6001.669474
0x81bb71d5996d971003a6f50b652108ea12ef7911,47564.63622
0x2036f1741fcd968f85a7f2ce0157145a5de803a4,1781099.639
0x4b5762e22985fc627de5ed996e9535dd1899a5da,34.7496014
0x57b3d5c317790e51b3afbc965a35ade26104f4d8,0.004038733
0x1b977543db7235097cbd42b32ac7a66ae2aab9f6,6108.954523
